date,store,product,sales,stock,day,month,weekday,product_code,store_code,lag_1,rolling_mean_7,prediction,demand_std,safety_stock,rop,order_qty
2023-03-20,S1,P3,35,137,20,3,0,2,0,59.0,48.142857142857146,37.387802,6.474324,28.17544,289.89005,152.89004516601562
2023-03-21,S1,P3,49,79,21,3,1,2,0,35.0,48.0,48.631294,6.474324,28.17544,368.5945,289.5945129394531
2023-03-22,S1,P3,57,100,22,3,2,2,0,49.0,47.57142857142857,54.783707,6.474324,28.17544,411.6614,311.6614074707031
2023-03-23,S1,P3,51,54,23,3,3,2,0,57.0,48.285714285714285,50.221554,6.474324,28.17544,379.72632,325.726318359375
2023-03-24,S1,P3,38,59,24,3,4,2,0,51.0,48.57142857142857,39.07794,6.474324,28.17544,301.72104,242.72103881835938
2023-03-25,S1,P3,58,66,25,3,5,2,0,38.0,46.42857142857143,56.775425,6.474324,28.17544,425.60342,359.6034240722656
2023-03-26,S1,P3,44,66,26,3,6,2,0,58.0,49.57142857142857,44.069668,6.474324,28.17544,336.66312,270.6631164550781
2023-03-27,S1,P3,54,137,27,3,0,2,0,44.0,47.42857142857143,53.522877,6.474324,28.17544,402.83557,265.8355712890625
2023-03-28,S1,P3,39,83,28,3,1,2,0,54.0,50.142857142857146,38.38733,6.474324,28.17544,296.88675,213.88674926757812
2023-03-29,S1,P3,40,102,29,3,2,2,0,39.0,48.714285714285715,39.94889,6.474324,28.17544,307.8177,205.81768798828125
2023-03-30,S1,P3,36,126,30,3,3,2,0,40.0,46.285714285714285,38.50742,6.474324,28.17544,297.7274,171.72738647460938
2023-03-31,S1,P3,45,92,31,3,4,2,0,36.0,44.142857142857146,44.699112,6.474324,28.17544,341.06924,249.06924438476562
2023-04-01,S1,P3,50,124,1,4,5,2,0,45.0,45.142857142857146,50.41477,6.474324,28.17544,381.07883,257.0788269042969
2023-04-02,S1,P3,53,72,2,4,6,2,0,50.0,44.0,51.847782,6.474324,28.17544,391.10992,319.10992431640625
2023-04-03,S1,P3,57,129,3,4,0,2,0,53.0,45.285714285714285,56.61254,6.474324,28.17544,424.46323,295.4632263183594
2023-04-04,S1,P3,45,65,4,4,1,2,0,57.0,45.714285714285715,46.167107,6.474324,28.17544,351.34518,286.3451843261719
2023-04-05,S1,P3,42,53,5,4,2,2,0,45.0,46.57142857142857,42.537075,6.474324,28.17544,325.93497,272.9349670410156
2023-04-06,S1,P3,42,53,6,4,3,2,0,42.0,46.857142857142854,42.343655,6.474324,28.17544,324.58102,271.5810241699219
2023-04-07,S1,P3,58,74,7,4,4,2,0,42.0,47.714285714285715,55.78901,6.474324,28.17544,418.69852,344.6985168457031
2023-04-08,S1,P3,37,145,8,4,5,2,0,58.0,49.57142857142857,37.5785,6.474324,28.17544,291.22495,146.22494506835938
2023-04-09,S1,P3,37,76,9,4,6,2,0,37.0,47.714285714285715,39.101963,6.474324,28.17544,301.8892,225.88919067382812
2023-04-10,S1,P3,52,110,10,4,0,2,0,37.0,45.42857142857143,51.81941,6.474324,28.17544,390.91132,280.91131591796875
2023-04-11,S1,P3,53,68,11,4,1,2,0,52.0,44.714285714285715,51.583,6.474324,28.17544,389.25644,321.2564392089844
2023-04-12,S1,P3,55,54,12,4,2,2,0,53.0,45.857142857142854,54.30541,6.474324,28.17544,408.3133,354.31329345703125
2023-04-13,S1,P3,52,141,13,4,3,2,0,55.0,47.714285714285715,53.22817,6.474324,28.17544,400.7726,259.7726135253906
2023-04-14,S1,P3,44,110,14,4,4,2,0,52.0,49.142857142857146,46.282238,6.474324,28.17544,352.15112,242.151123046875
2023-04-15,S1,P3,56,70,15,4,5,2,0,44.0,47.142857142857146,54.316593,6.474324,28.17544,408.3916,338.3916015625
2023-04-16,S1,P3,40,50,16,4,6,2,0,56.0,49.857142857142854,40.497723,6.474324,28.17544,311.65952,261.6595153808594
2023-04-17,S1,P3,39,61,17,4,0,2,0,40.0,50.285714285714285,39.398083,6.474324,28.17544,303.96204,242.9620361328125
2023-04-18,S1,P3,48,83,18,4,1,2,0,39.0,48.42857142857143,47.84398,6.474324,28.17544,363.08328,280.0832824707031
2023-04-19,S1,P3,51,127,19,4,2,2,0,48.0,47.714285714285715,51.13117,6.474324,28.17544,386.09363,259.0936279296875
2023-04-20,S1,P3,47,76,20,4,3,2,0,51.0,47.142857142857146,46.93765,6.474324,28.17544,356.73898,280.7389831542969
2023-04-21,S1,P3,43,75,21,4,4,2,0,47.0,46.42857142857143,45.39831,6.474324,28.17544,345.96362,270.963623046875
2023-04-22,S1,P3,59,96,22,4,5,2,0,43.0,46.285714285714285,57.726627,6.474324,28.17544,432.26184,336.2618408203125
2023-04-23,S1,P3,59,135,23,4,6,2,0,59.0,46.714285714285715,57.535828,6.474324,28.17544,430.92624,295.9262390136719
2023-04-24,S1,P3,49,105,24,4,0,2,0,59.0,49.42857142857143,47.665455,6.474324,28.17544,361.83362,256.8336181640625
2023-04-25,S1,P3,45,112,25,4,1,2,0,49.0,50.857142857142854,45.45079,6.474324,28.17544,346.33096,234.33096313476562
2023-04-26,S1,P3,50,110,26,4,2,2,0,45.0,50.42857142857143,49.14853,6.474324,28.17544,372.21515,262.21514892578125
2023-04-27,S1,P3,51,75,27,4,3,2,0,50.0,50.285714285714285,49.599808,6.474324,28.17544,375.3741,300.3741149902344
2023-04-28,S1,P3,38,50,28,4,4,2,0,51.0,50.857142857142854,38.147366,6.474324,28.17544,295.207,245.20700073242188
2023-04-29,S1,P3,42,148,29,4,5,2,0,38.0,50.142857142857146,42.18694,6.474324,28.17544,323.484,175.4840087890625
2023-04-30,S1,P3,54,128,30,4,6,2,0,42.0,47.714285714285715,53.48961,6.474324,28.17544,402.6027,274.6026916503906
2023-05-01,S1,P3,49,105,1,5,0,2,0,54.0,47.0,50.329098,6.474324,28.17544,380.47913,275.4791259765625
2023-05-02,S1,P3,56,63,2,5,1,2,0,49.0,47.0,55.062954,6.474324,28.17544,413.61612,350.6161193847656
2023-05-03,S1,P3,57,127,3,5,2,2,0,56.0,48.57142857142857,57.36207,6.474324,28.17544,429.70993,302.7099304199219
2023-05-04,S1,P3,58,51,4,5,3,2,0,57.0,49.57142857142857,57.258156,6.474324,28.17544,428.98254,377.9825439453125
2023-05-05,S1,P3,47,75,5,5,4,2,0,58.0,50.57142857142857,48.055283,6.474324,28.17544,364.5624,289.5624084472656
2023-05-06,S1,P3,48,108,6,5,5,2,0,47.0,51.857142857142854,47.876015,6.474324,28.17544,363.30756,255.30755615234375
2023-05-07,S1,P3,58,56,7,5,6,2,0,48.0,52.714285714285715,57.12316,6.474324,28.17544,428.03757,372.0375671386719
2023-05-08,S1,P3,37,72,8,5,0,2,0,58.0,53.285714285714285,40.457508,6.474324,28.17544,311.378,239.37799072265625
2023-05-09,S1,P3,48,67,9,5,1,2,0,37.0,51.57142857142857,47.77848,6.474324,28.17544,362.62482,295.62481689453125
2023-05-10,S1,P3,40,148,10,5,2,2,0,48.0,50.42857142857143,40.884754,6.474324,28.17544,314.3687,166.36871337890625
2023-05-11,S1,P3,53,64,11,5,3,2,0,40.0,48.0,52.993603,6.474324,28.17544,399.13068,335.13067626953125
2023-05-12,S1,P3,59,77,12,5,4,2,0,53.0,47.285714285714285,55.698887,6.474324,28.17544,418.06766,341.0676574707031
2023-05-13,S1,P3,44,88,13,5,5,2,0,59.0,49.0,44.986767,6.474324,28.17544,343.08282,255.08282470703125
2023-05-14,S1,P3,59,66,14,5,6,2,0,44.0,48.42857142857143,58.74322,6.474324,28.17544,439.378,373.37799072265625
2023-05-15,S1,P3,41,135,15,5,0,2,0,59.0,48.57142857142857,43.139122,6.474324,28.17544,330.1493,195.1492919921875
2023-05-16,S1,P3,46,74,16,5,1,2,0,41.0,49.142857142857146,46.373055,6.474324,28.17544,352.78683,278.7868347167969
2023-05-17,S1,P3,51,62,17,5,2,2,0,46.0,48.857142857142854,50.337822,6.474324,28.17544,380.5402,318.5401916503906
2023-05-18,S1,P3,54,74,18,5,3,2,0,51.0,50.42857142857143,49.973866,6.474324,28.17544,377.9925,303.99249267578125
2023-05-19,S1,P3,38,59,19,5,4,2,0,54.0,50.57142857142857,38.600273,6.474324,28.17544,298.37735,239.37734985351562
2023-05-20,S1,P3,37,67,20,5,5,2,0,38.0,47.57142857142857,37.622223,6.474324,28.17544,291.531,224.531005859375
2023-05-21,S1,P3,49,149,21,5,6,2,0,37.0,46.57142857142857,48.92796,6.474324,28.17544,370.67117,221.67117309570312
2023-05-22,S1,P3,49,135,22,5,0,2,0,49.0,45.142857142857146,47.84226,6.474324,28.17544,363.07126,228.07125854492188
2023-05-23,S1,P3,36,57,23,5,1,2,0,49.0,46.285714285714285,38.420353,6.474324,28.17544,297.11792,240.117919921875
2023-05-24,S1,P3,42,132,24,5,2,2,0,36.0,44.857142857142854,43.763897,6.474324,28.17544,334.52274,202.52273559570312
2023-05-25,S1,P3,44,90,25,5,3,2,0,42.0,43.57142857142857,45.114346,6.474324,28.17544,343.97586,253.97586059570312
2023-05-26,S1,P3,39,55,26,5,4,2,0,44.0,42.142857142857146,39.349422,6.474324,28.17544,303.6214,248.62139892578125
2023-05-27,S1,P3,54,75,27,5,5,2,0,39.0,42.285714285714285,53.738873,6.474324,28.17544,404.34756,329.3475646972656
2023-05-28,S1,P3,36,108,28,5,6,2,0,54.0,44.714285714285715,37.211025,6.474324,28.17544,288.65262,180.65261840820312
2023-05-29,S1,P3,58,108,29,5,0,2,0,36.0,42.857142857142854,57.64792,6.474324,28.17544,431.71088,323.71087646484375
2023-05-30,S1,P3,47,119,30,5,1,2,0,58.0,44.142857142857146,46.377895,6.474324,28.17544,352.8207,233.82070922851562
2023-05-31,S1,P3,39,82,31,5,2,2,0,47.0,45.714285714285715,39.572243,6.474324,28.17544,305.18115,223.18115234375
2023-06-01,S1,P3,55,71,1,6,3,2,0,39.0,45.285714285714285,55.200832,6.474324,28.17544,414.58127,343.5812683105469
2023-06-02,S1,P3,55,119,2,6,4,2,0,55.0,46.857142857142854,54.724396,6.474324,28.17544,411.24622,292.2462158203125
2023-06-03,S1,P3,40,53,3,6,5,2,0,55.0,49.142857142857146,41.78517,6.474324,28.17544,320.67166,267.6716613769531
2023-06-04,S1,P3,45,111,4,6,6,2,0,40.0,47.142857142857146,45.91326,6.474324,28.17544,349.56827,238.56826782226562
2023-06-05,S1,P3,58,104,5,6,0,2,0,45.0,48.42857142857143,57.0651,6.474324,28.17544,427.63116,323.63116455078125
2023-06-06,S1,P3,43,52,6,6,1,2,0,58.0,48.42857142857143,43.66873,6.474324,28.17544,333.85657,281.8565673828125
2023-06-07,S1,P3,53,80,7,6,2,2,0,43.0,47.857142857142854,52.94391,6.474324,28.17544,398.7828,318.7828063964844
2023-06-08,S1,P3,42,85,8,6,3,2,0,53.0,49.857142857142854,43.491207,6.474324,28.17544,332.6139,247.6138916015625
2023-06-09,S1,P3,58,144,9,6,4,2,0,42.0,48.0,57.85305,6.474324,28.17544,433.1468,289.14678955078125
2023-06-10,S1,P3,40,115,10,6,5,2,0,58.0,48.42857142857143,40.997772,6.474324,28.17544,315.15985,200.15985107421875
2023-06-11,S1,P3,54,141,11,6,6,2,0,40.0,48.42857142857143,53.514458,6.474324,28.17544,402.77664,261.7766418457031
2023-06-12,S1,P3,45,53,12,6,0,2,0,54.0,49.714285714285715,44.257862,6.474324,28.17544,337.98047,284.98046875
2023-06-13,S1,P3,49,55,13,6,1,2,0,45.0,47.857142857142854,48.666073,6.474324,28.17544,368.83795,313.83795166015625
2023-06-14,S1,P3,56,143,14,6,2,2,0,49.0,48.714285714285715,54.705566,6.474324,28.17544,411.1144,268.1144104003906
2023-06-15,S1,P3,58,100,15,6,3,2,0,56.0,49.142857142857146,55.109013,6.474324,28.17544,413.93854,313.93853759765625
2023-06-16,S1,P3,59,115,16,6,4,2,0,58.0,51.42857142857143,56.03464,6.474324,28.17544,420.41794,305.4179382324219
2023-06-17,S1,P3,49,124,17,6,5,2,0,59.0,51.57142857142857,49.679974,6.474324,28.17544,375.93527,251.93527221679688
2023-06-18,S1,P3,42,75,18,6,6,2,0,49.0,52.857142857142854,42.407536,6.474324,28.17544,325.0282,250.0281982421875
2023-06-19,S1,P3,53,94,19,6,0,2,0,42.0,51.142857142857146,52.874653,6.474324,28.17544,398.298,304.2980041503906
2023-06-20,S1,P3,46,54,20,6,1,2,0,53.0,52.285714285714285,45.897182,6.474324,28.17544,349.45572,295.4557189941406
2023-06-21,S1,P3,40,75,21,6,2,2,0,46.0,51.857142857142854,41.806732,6.474324,28.17544,320.82257,245.82257080078125
2023-06-22,S1,P3,56,117,22,6,3,2,0,40.0,49.57142857142857,55.537025,6.474324,28.17544,416.93463,299.93463134765625
2023-06-23,S1,P3,53,133,23,6,4,2,0,56.0,49.285714285714285,53.041626,6.474324,28.17544,399.46683,266.4668273925781
2023-06-24,S1,P3,35,69,24,6,5,2,0,53.0,48.42857142857143,36.701256,6.474324,28.17544,285.08423,216.084228515625
2023-06-25,S1,P3,51,61,25,6,6,2,0,35.0,46.42857142857143,51.098015,6.474324,28.17544,385.86154,324.8615417480469
2023-06-26,S1,P3,49,50,26,6,0,2,0,51.0,47.714285714285715,48.079254,6.474324,28.17544,364.73022,314.730224609375
2023-06-27,S1,P3,48,113,27,6,1,2,0,49.0,47.142857142857146,47.508976,6.474324,28.17544,360.73828,247.73828125
2023-06-28,S1,P3,40,86,28,6,2,2,0,48.0,47.42857142857143,40.69744,6.474324,28.17544,313.05753,227.05752563476562
2023-06-29,S1,P3,45,149,29,6,3,2,0,40.0,47.42857142857143,45.03133,6.474324,28.17544,343.39474,194.39474487304688
2023-01-08,S2,P1,51,114,8,1,6,0,1,39.0,38.857142857142854,51.15147,6.556775,28.534256,386.59454,272.59454345703125
2023-01-09,S2,P1,36,122,9,1,0,0,1,51.0,40.142857142857146,36.866245,6.556775,28.534256,286.59796,164.59796142578125
2023-01-10,S2,P1,48,58,10,1,1,0,1,36.0,40.714285714285715,47.55641,6.556775,28.534256,361.42914,303.42913818359375
2023-01-11,S2,P1,42,64,11,1,2,0,1,48.0,40.57142857142857,42.154354,6.556775,28.534256,323.61475,259.61474609375
2023-01-12,S2,P1,55,87,12,1,3,0,1,42.0,41.42857142857143,53.20455,6.556775,28.534256,400.96613,313.96612548828125
2023-01-13,S2,P1,54,84,13,1,4,0,1,55.0,43.42857142857143,53.466343,6.556775,28.534256,402.79865,318.79864501953125
2023-01-14,S2,P1,48,118,14,1,5,0,1,54.0,46.42857142857143,46.88088,6.556775,28.534256,356.70038,238.70037841796875
2023-01-15,S2,P1,43,99,15,1,6,0,1,48.0,47.714285714285715,43.07148,6.556775,28.534256,330.0346,231.03460693359375
2023-01-16,S2,P1,45,124,16,1,0,0,1,43.0,46.57142857142857,44.90337,6.556775,28.534256,342.85785,218.85784912109375
2023-01-17,S2,P1,40,83,17,1,1,0,1,45.0,47.857142857142854,40.934128,6.556775,28.534256,315.07312,232.0731201171875
2023-01-18,S2,P1,43,148,18,1,2,0,1,40.0,46.714285714285715,42.549217,6.556775,28.534256,326.37878,178.3787841796875
2023-01-19,S2,P1,34,50,19,1,3,0,1,43.0,46.857142857142854,34.338364,6.556775,28.534256,268.9028,218.90280151367188
2023-01-20,S2,P1,39,113,20,1,4,0,1,34.0,43.857142857142854,40.34601,6.556775,28.534256,310.9563,197.956298828125
2023-01-21,S2,P1,53,109,21,1,5,0,1,39.0,41.714285714285715,49.056213,6.556775,28.534256,371.92773,262.927734375
2023-01-22,S2,P1,39,60,22,1,6,0,1,53.0,42.42857142857143,38.976498,6.556775,28.534256,301.36975,241.3697509765625
2023-01-23,S2,P1,40,63,23,1,0,0,1,39.0,41.857142857142854,40.1096,6.556775,28.534256,309.30145,246.30145263671875
2023-01-24,S2,P1,34,134,24,1,1,0,1,40.0,41.142857142857146,34.752296,6.556775,28.534256,271.80035,137.80035400390625
2023-01-25,S2,P1,36,54,25,1,2,0,1,34.0,40.285714285714285,36.993988,6.556775,28.534256,287.4922,233.4921875
2023-01-26,S2,P1,50,127,26,1,3,0,1,36.0,39.285714285714285,48.7249,6.556775,28.534256,369.60852,242.6085205078125
2023-01-27,S2,P1,35,138,27,1,4,0,1,50.0,41.57142857142857,35.182293,6.556775,28.534256,274.8103,136.810302734375
2023-01-28,S2,P1,44,91,28,1,5,0,1,35.0,41.0,43.644356,6.556775,28.534256,334.04474,243.04473876953125
2023-01-29,S2,P1,56,67,29,1,6,0,1,44.0,39.714285714285715,56.23242,6.556775,28.534256,422.1612,355.16119384765625
2023-01-30,S2,P1,39,121,30,1,0,0,1,56.0,42.142857142857146,39.968254,6.556775,28.534256,308.312,187.31201171875
2023-01-31,S2,P1,38,63,31,1,1,0,1,39.0,42.0,38.13953,6.556775,28.534256,295.511,232.510986328125
2023-02-01,S2,P1,50,87,1,2,2,0,1,38.0,42.57142857142857,49.129383,6.556775,28.534256,372.43994,285.43994140625
2023-02-02,S2,P1,32,72,2,2,3,0,1,50.0,44.57142857142857,33.738873,6.556775,28.534256,264.70636,192.70635986328125
2023-02-03,S2,P1,46,146,3,2,4,0,1,32.0,42.0,45.447987,6.556775,28.534256,346.67017,200.670166015625
2023-02-04,S2,P1,56,66,4,2,5,0,1,46.0,43.57142857142857,55.43816,6.556775,28.534256,416.60138,350.60137939453125
2023-02-05,S2,P1,32,115,5,2,6,0,1,56.0,45.285714285714285,34.24406,6.556775,28.534256,268.24268,153.24267578125
2023-02-06,S2,P1,45,102,6,2,0,0,1,32.0,41.857142857142854,45.20194,6.556775,28.534256,344.9478,242.94781494140625
2023-02-07,S2,P1,39,100,7,2,1,0,1,45.0,42.714285714285715,39.353184,6.556775,28.534256,304.00653,204.00653076171875
2023-02-08,S2,P1,38,100,8,2,2,0,1,39.0,42.857142857142854,38.695793,6.556775,28.534256,299.4048,199.40478515625
2023-02-09,S2,P1,37,55,9,2,3,0,1,38.0,41.142857142857146,36.48595,6.556775,28.534256,283.9359,228.9359130859375
2023-02-10,S2,P1,34,56,10,2,4,0,1,37.0,41.857142857142854,34.736286,6.556775,28.534256,271.68826,215.68826293945312
2023-02-11,S2,P1,50,121,11,2,5,0,1,34.0,40.142857142857146,48.255974,6.556775,28.534256,366.32605,245.3260498046875
2023-02-12,S2,P1,41,113,12,2,6,0,1,50.0,39.285714285714285,40.82387,6.556775,28.534256,314.30133,201.30133056640625
2023-02-13,S2,P1,51,64,13,2,0,0,1,41.0,40.57142857142857,50.66879,6.556775,28.534256,383.21576,319.21575927734375
2023-02-14,S2,P1,46,78,14,2,1,0,1,51.0,41.42857142857143,43.93915,6.556775,28.534256,336.10834,258.10833740234375
2023-02-15,S2,P1,32,143,15,2,2,0,1,46.0,42.42857142857143,33.182087,6.556775,28.534256,260.80887,117.80886840820312
2023-02-16,S2,P1,38,76,16,2,3,0,1,32.0,41.57142857142857,38.731487,6.556775,28.534256,299.65466,223.6546630859375
2023-02-17,S2,P1,35,78,17,2,4,0,1,38.0,41.714285714285715,38.11948,6.556775,28.534256,295.3706,217.37060546875
2023-02-18,S2,P1,37,106,18,2,5,0,1,35.0,41.857142857142854,38.876694,6.556775,28.534256,300.67108,194.67108154296875
2023-02-19,S2,P1,32,76,19,2,6,0,1,37.0,40.0,33.255848,6.556775,28.534256,261.3252,185.3251953125
2023-02-20,S2,P1,54,82,20,2,0,0,1,32.0,38.714285714285715,53.462383,6.556775,28.534256,402.77094,320.77093505859375
2023-02-21,S2,P1,35,135,21,2,1,0,1,54.0,39.142857142857146,35.355534,6.556775,28.534256,276.023,141.02301025390625
2023-02-22,S2,P1,33,59,22,2,2,0,1,35.0,37.57142857142857,32.563824,6.556775,28.534256,256.48102,197.48101806640625
2023-02-23,S2,P1,36,123,23,2,3,0,1,33.0,37.714285714285715,36.257526,6.556775,28.534256,282.33694,159.33694458007812
2023-02-24,S2,P1,32,87,24,2,4,0,1,36.0,37.42857142857143,32.771324,6.556775,28.534256,257.93353,170.93353271484375
2023-02-25,S2,P1,44,80,25,2,5,0,1,32.0,37.0,43.666466,6.556775,28.534256,334.19952,254.19952392578125
2023-02-26,S2,P1,46,149,26,2,6,0,1,44.0,38.0,45.866665,6.556775,28.534256,349.6009,200.60089111328125
2023-02-27,S2,P1,44,137,27,2,0,0,1,46.0,40.0,43.531498,6.556775,28.534256,333.25476,196.2547607421875
2023-02-28,S2,P1,51,105,28,2,1,0,1,44.0,38.57142857142857,50.567974,6.556775,28.534256,382.51007,277.51007080078125
2023-03-01,S2,P1,46,78,1,3,2,0,1,51.0,40.857142857142854,45.33257,6.556775,28.534256,345.86224,267.86224365234375
2023-03-02,S2,P1,39,54,2,3,3,0,1,46.0,42.714285714285715,39.293392,6.556775,28.534256,303.588,249.5880126953125
2023-03-03,S2,P1,46,117,3,3,4,0,1,39.0,43.142857142857146,45.63455,6.556775,28.534256,347.97607,230.97607421875
2023-03-04,S2,P1,43,94,4,3,5,0,1,46.0,45.142857142857146,42.8054,6.556775,28.534256,328.17206,234.17205810546875
2023-03-05,S2,P1,33,76,5,3,6,0,1,43.0,45.0,33.213013,6.556775,28.534256,261.02533,185.02532958984375
2023-03-06,S2,P1,50,85,6,3,0,0,1,33.0,43.142857142857146,49.827267,6.556775,28.534256,377.32513,292.32513427734375
2023-03-07,S2,P1,35,75,7,3,1,0,1,50.0,44.0,34.93481,6.556775,28.534256,273.07794,198.07794189453125
2023-03-08,S2,P1,42,76,8,3,2,0,1,35.0,41.714285714285715,41.271713,6.556775,28.534256,317.43622,241.43621826171875
2023-03-09,S2,P1,36,69,9,3,3,0,1,42.0,41.142857142857146,36.440456,6.556775,28.534256,283.61743,214.617431640625
2023-03-10,S2,P1,42,123,10,3,4,0,1,36.0,40.714285714285715,42.146214,6.556775,28.534256,323.55774,200.5577392578125
2023-03-11,S2,P1,39,87,11,3,5,0,1,42.0,40.142857142857146,39.92567,6.556775,28.534256,308.01398,221.01397705078125
2023-03-12,S2,P1,37,121,12,3,6,0,1,39.0,39.57142857142857,37.936413,6.556775,28.534256,294.08917,173.08917236328125
2023-03-13,S2,P1,54,96,13,3,0,0,1,37.0,40.142857142857146,53.2129,6.556775,28.534256,401.02454,305.0245361328125
2023-03-14,S2,P1,45,61,14,3,1,0,1,54.0,40.714285714285715,45.503838,6.556775,28.534256,347.0611,286.06109619140625
2023-03-15,S2,P1,44,111,15,3,2,0,1,45.0,42.142857142857146,43.815006,6.556775,28.534256,335.23932,224.23931884765625
2023-03-16,S2,P1,49,138,16,3,3,0,1,44.0,42.42857142857143,46.39564,6.556775,28.534256,353.30377,215.30377197265625
2023-03-17,S2,P1,32,109,17,3,4,0,1,49.0,44.285714285714285,34.071423,6.556775,28.534256,267.0342,158.03421020507812
2023-03-18,S2,P1,42,125,18,3,5,0,1,32.0,42.857142857142854,41.891514,6.556775,28.534256,321.77484,196.77484130859375
2023-03-19,S2,P1,43,149,19,3,6,0,1,42.0,43.285714285714285,42.349342,6.556775,28.534256,324.97968,175.97967529296875
2023-03-20,S2,P1,47,117,20,3,0,0,1,43.0,44.142857142857146,46.925873,6.556775,28.534256,357.01538,240.015380859375
2023-03-21,S2,P1,36,86,21,3,1,0,1,47.0,43.142857142857146,36.648914,6.556775,28.534256,285.07666,199.07666015625
2023-03-22,S2,P1,39,141,22,3,2,0,1,36.0,41.857142857142854,39.97973,6.556775,28.534256,308.39233,167.392333984375
2023-03-23,S2,P1,40,100,23,3,3,0,1,39.0,41.142857142857146,40.220764,6.556775,28.534256,310.0796,210.07958984375
2023-03-24,S2,P1,45,89,24,3,4,0,1,40.0,39.857142857142854,44.02928,6.556775,28.534256,336.7392,247.73919677734375
2023-03-25,S2,P1,40,135,25,3,5,0,1,45.0,41.714285714285715,42.328274,6.556775,28.534256,324.83215,189.8321533203125
2023-03-26,S2,P1,42,72,26,3,6,0,1,40.0,41.42857142857143,41.8721,6.556775,28.534256,321.63898,249.63897705078125
2023-03-27,S2,P1,32,95,27,3,0,0,1,42.0,41.285714285714285,33.39908,6.556775,28.534256,262.32782,167.32781982421875
2023-03-28,S2,P1,36,70,28,3,1,0,1,32.0,39.142857142857146,36.224327,6.556775,28.534256,282.10455,212.10455322265625
2023-03-29,S2,P1,45,85,29,3,2,0,1,36.0,39.142857142857146,44.58763,6.556775,28.534256,340.64764,255.64764404296875
2023-03-30,S2,P1,53,136,30,3,3,0,1,45.0,40.0,52.39147,6.556775,28.534256,395.27454,259.2745361328125
2023-03-31,S2,P1,56,50,31,3,4,0,1,53.0,41.857142857142854,55.236565,6.556775,28.534256,415.1902,365.190185546875
2023-04-01,S2,P1,53,104,1,4,5,0,1,56.0,43.42857142857143,52.338196,6.556775,28.534256,394.9016,290.901611328125
2023-04-02,S2,P1,50,89,2,4,6,0,1,53.0,45.285714285714285,49.678974,6.556775,28.534256,376.28705,287.28704833984375
2023-04-03,S2,P1,46,70,3,4,0,0,1,50.0,46.42857142857143,46.835022,6.556775,28.534256,356.3794,286.37939453125
2023-04-04,S2,P1,46,122,4,4,1,0,1,46.0,48.42857142857143,45.975193,6.556775,28.534256,350.3606,228.360595703125
2023-04-05,S2,P1,52,58,5,4,2,0,1,46.0,49.857142857142854,51.772488,6.556775,28.534256,390.94165,332.941650390625
2023-04-06,S2,P1,41,101,6,4,3,0,1,52.0,50.857142857142854,41.388763,6.556775,28.534256,318.2556,217.255615234375
2023-04-07,S2,P1,56,75,7,4,4,0,1,41.0,49.142857142857146,53.989994,6.556775,28.534256,406.46423,331.4642333984375
2023-04-08,S2,P1,40,84,8,4,5,0,1,56.0,49.142857142857146,43.013397,6.556775,28.534256,329.62805,245.6280517578125
2023-04-09,S2,P1,51,74,9,4,6,0,1,40.0,47.285714285714285,50.143852,6.556775,28.534256,379.5412,305.54119873046875
2023-04-10,S2,P1,42,87,10,4,0,0,1,51.0,47.42857142857143,42.718117,6.556775,28.534256,327.5611,240.56109619140625
2023-04-11,S2,P1,33,56,11,4,1,0,1,42.0,46.857142857142854,33.21993,6.556775,28.534256,261.07376,205.07376098632812
2023-04-12,S2,P1,49,140,12,4,2,0,1,33.0,45.0,48.87648,6.556775,28.534256,370.66962,230.66961669921875
2023-04-13,S2,P1,33,140,13,4,3,0,1,49.0,44.57142857142857,33.890064,6.556775,28.534256,265.7647,125.76470947265625
2023-04-14,S2,P1,48,92,14,4,4,0,1,33.0,43.42857142857143,48.404316,6.556775,28.534256,367.36444,275.36444091796875
2023-04-15,S2,P1,43,100,15,4,5,0,1,48.0,42.285714285714285,43.607876,6.556775,28.534256,333.78937,233.78936767578125
2023-04-16,S2,P1,53,73,16,4,6,0,1,43.0,42.714285714285715,51.5648,6.556775,28.534256,389.48785,316.48785400390625
2023-04-17,S2,P1,56,120,17,4,0,0,1,53.0,43.0,53.293404,6.556775,28.534256,401.58807,281.58807373046875
2023-04-18,S2,P1,51,119,18,4,1,0,1,56.0,45.0,49.557545,6.556775,28.534256,375.43707,256.43707275390625
2023-04-19,S2,P1,52,137,19,4,2,0,1,51.0,47.57142857142857,51.251663,6.556775,28.534256,387.2959,250.2958984375
2023-04-20,S2,P1,32,98,20,4,3,0,1,52.0,48.0,35.21718,6.556775,28.534256,275.0545,177.05450439453125
2023-04-21,S2,P1,42,71,21,4,4,0,1,32.0,47.857142857142854,42.557747,6.556775,28.534256,326.43848,255.4384765625
2023-04-22,S2,P1,49,134,22,4,5,0,1,42.0,47.0,49.573124,6.556775,28.534256,375.54614,241.546142578125
2023-04-23,S2,P1,48,120,23,4,6,0,1,49.0,47.857142857142854,47.377,6.556775,28.534256,360.17322,240.1732177734375
2023-04-24,S2,P1,48,133,24,4,0,0,1,48.0,47.142857142857146,47.64834,6.556775,28.534256,362.07263,229.0726318359375
2023-04-25,S2,P1,40,98,25,4,1,0,1,48.0,46.0,39.707256,6.556775,28.534256,306.48505,208.48504638671875
